PublishedLineName,DirectionRef,NextStopPointName
B6,1.0,E 103 ST/GLENWOOD RD
B8,1.0,18 AV/70 ST
B60,0.0,BROADWAY/MARCY AV
B68,1.0,CONEY ISLAND AV/AV C
B41,1.0,FLATBUSH AV/DORCHESTER RD
B36,0.0,GRAVESEND NECK RD/EAST 29 St
B41,0.0,FLATBUSH AV/CORTELYOU RD
B47,0.0,ROCKAWAY PY/CLARKSON AV
B37,1.0,3 AV/25 ST
B37,0.0,4 AV/DEAN ST
B62,1.0,11 ST/JACKSON AV
B15,1.0,NEW LOTS AV/WYONA ST
B3,0.0,AV U/FLATBUSH AV
B49,1.0,FOSTER AV/E 22 ST
B63,1.0,ATLANTIC AV/CLINTON ST
B82,1.0,FLATLANDS AV/WILLIAMS AV
B1,1.0,86 ST/19 AV
B61,0.0,DWIGHT ST/DIKEMAN ST
B6,1.0,COZINE AV/VERMONT AV
B44-SBS,0.0,EMMONS AV/NOSTRAND AV
B61,1.0,BEARD ST/OTSEGO ST
B45,1.0,ST JOHNS PL/KINGSTON AV
B60,0.0,ROCKAWAY AV/BLAKE AV
B68,0.0,BRIGHTON BEACH AV/BRIGHTON 3 ST
B46-SBS,1.0,UTICA AV/CHURCH AV
B47,1.0,RALPH AV/AV J
B43,0.0,MANHATTAN AV/GREENPOINT AV
B57,0.0,GOLD ST/TILLARY ST
B35,0.0,CHURCH AV/E 18 ST
B3,1.0,AV U/E 59 ST
B4,1.0,NEPTUNE AV/CONEY ISLAND AV
B44,1.0,NOSTRAND AV/BERGEN ST
B8,1.0,FOSTER AV/FLATBUSH AV
B38,0.0,SENECA AV/CORNELIA ST
B82,1.0,E 96 ST/Conlin (DOES NOT STOP)
B6,0.0,AV H/ALBANY AV
B44-SBS,0.0,NOSTRAND AV/AV U
B14,1.0,SUTTER AV/BRADFORD ST
B13,1.0,GATEWAY CTR TERM/GATEWAY DR
B54,1.0,MYRTLE AV/KNICKERBOCKER AV
B35,0.0,CHURCH AV/CONEY ISLAND AV
B69,0.0,VANDERBILT AV/FULTON ST
B41,1.0,Flatbush Av/Av U
B41,0.0,JORALEMON ST/COURT ST
B63,0.0,5 AV/BAY RIDGE PY
B41,1.0,LIVINGSTON ST/SMITH ST
B35,0.0,14 AV/36 ST
B13,1.0,GATEWAY DR/SITE DR
B2,0.0,AV R/BEDFORD AV
B38,1.0,DE KALB AV/THROOP AV
B52,1.0,GATES AV/EVERGREEN AV
B37,1.0,3 AV/UNION ST
B15,0.0,E 98 ST/HEGEMAN AV
B61,1.0,ATLANTIC AV/HICKS ST
B9,1.0,60 ST/NEW UTRECHT AV
B61,1.0,9 ST/2 AV
B57,0.0,GOLD ST/TILLARY ST
B82,1.0,KINGS HY/AV N
B63,0.0,5 AV/34 ST
B32,1.0,Washington Plaza roadway (not a stop)
B41,0.0,FLATBUSH AV/ST MARKS AV
B67,0.0,JAY ST/WILLOUGHBY ST
B63,1.0,ATLANTIC AV/3 AV
B65,0.0,DEAN ST/SCHENECTADY AV
B35,0.0,CHURCH AV/KINGS HY
B20,0.0,DECATUR ST/MYRTLE AV
B15,0.0,JFK AIRPORT/TERMINAL 5 AirTrain STATION
B3,0.0,25 AV/86 ST
B74,1.0,W 37 ST/MERMAID AV
B15,0.0,LINDEN BL/78TH ST
B82,0.0,CROPSEY AV/BAY 49 ST
B36,0.0,W 33 ST/SURF AV
B35,0.0,CHURCH AV/E 42 ST
B7,1.0,SARATOGA AV/ST MARKS AV
B74,1.0,MERMAID AV/W 30 ST
B6,1.0,BAY PY/77 ST
B4,0.0,NEPTUNE AV/BRIGHTON 3 ST
B61,1.0,OTSEGO ST/LORRAINE ST
B41,1.0,FLATBUSH AV/GLENWOOD RD
B47,0.0,ROCKAWAY PY/CLARKSON AV
B6,0.0,E 96 ST/FLATLANDS AV
B82,0.0,SEAVIEW AV/PENNSYLVANIA AV
B57,0.0,FLUSHING AV/BUSHWICK AV
B52,0.0,GATES AV/TOMPKINS AV
B9,0.0,60 ST/9 AV
B67,1.0,SANDS ST/NAVY ST
B36,1.0,AV Z/E 22 ST
B4,0.0,BAY RIDGE PY/18 AV
B15,1.0,MARCUS GARVEY BL/BROADWAY
B45,1.0,LIVINGSTON ST/COURT ST
B6,1.0,AV J/E 15 ST
B61,0.0,ATLANTIC AV/HICKS ST
B36,0.0,NOSTRAND AV/AV Y
B48,0.0,LORIMER ST/BROADWAY
B52,0.0,Tillary St (not used)
B1,1.0,AV X/E 1 ST
B49,1.0,BEDFORD AV/CLARKSON AV
B61,0.0,VAN BRUNT ST/SEABRING ST
B46,1.0,UTICA AV/LENOX RD
B25,0.0,CADMAN PZ W/MIDDAGH ST
B83,1.0,PENNSYLVANIA AV/DUMONT AV
B6,1.0,AV J/E 18 ST
B41,1.0,LIVINGSTON ST/SMITH ST
B44,1.0,NOSTRAND AV/PUTNAM AV
B7,1.0,KINGS HY/CHURCH AV
B38,0.0,DE KALB AV/MYRTLE AV
B2,0.0,AV S/RYDER ST
B6,0.0,AV H/UTICA AV
B70,0.0,8 AV/BAY RIDGE AV
B35,1.0,CHURCH AV/BEDFORD AV
B25,1.0,FULTON ST/MALCOLM X BL
B60,0.0,HARRISON PL/MORGAN AV
B41,0.0,LIVINGSTON ST/HOYT ST
B20,1.0,BROADWAY/CHAUNCEY ST
B46,0.0,BROADWAY/MONTROSE AV
B38,1.0,CADMAN PLZ W/MONTAGUE ST
B6,1.0,BEDFORD AV/CAMPUS ROAD
B57,1.0,COURT ST/SCHERMERHORN ST
B82,1.0,E 18 ST/AV P
B9,1.0,60 ST/MC DONALD AV
B3,1.0,AV U/GERRITSEN AV
B6,1.0,COZINE AV/ASHFORD ST
B17,1.0,E 80 ST/PAERDEGAT 15 ST
B82,0.0,KINGS HY/MC DONALD AV
B47,1.0,REMSEN AV/KINGS HY
B49,1.0,BEDFORD AV/BEVERLEY RD
B14,1.0,SUTTER AV/VAN SINDEREN AV
B36,0.0,NOSTRAND AV/GRAVESEND NECK RD
B8,1.0,FOSTER AV/E 18 ST
B41,1.0,FLATBUSH AV/KINGS HWY
B52,1.0,CADMAN PLZ W/MONTAGUE ST
B52,1.0,GATES AV/BEDFORD AV
B6,0.0,BEDFORD AV/AV J
B26,0.0,HALSEY ST/MALCOLM X BL
B52,1.0,FULTON ST/S ELLIOTT PL
B47,0.0,RALPH AV/MC DONOUGH ST
B47,0.0,RALPH AV/GATES AV
B8,1.0,FOSTER AV/MARLBOROUGH RD
B12,0.0,PARKSIDE AV/FLATBUSH AV
B14,0.0,POWELL ST/DUMONT AV
B49,1.0,BEDFORD AV/MONTGOMERY ST
B8,1.0,4 AV/95 ST
B46-SBS,1.0,MALCOLM X BL/QUINCY ST
B54,0.0,MYRTLE AV/CLASSON AV
B47,0.0,RALPH AV/FOSTER AV
B36,1.0,NEPTUNE AV/OCEAN PY
B44-SBS,0.0,WASHINGTON PLZ/WASHINGTON PLZ
B62,0.0,BEDFORD AV/N 12 ST
B35,1.0,CHURCH AV/E 48 ST
B16,0.0,CATON AV/ST PAULS PL
B44,0.0,NOSTRAND AV/FLATBUSH AV
B62,0.0,TILLARY ST/JAY ST
B41,0.0,FLATBUSH AV/E 46 ST
B35,1.0,CHURCH AV/UTICA AV
B62,1.0,MANHATTAN AV/NASSAU AV
B43,1.0,LINCOLN RD/FLATBUSH AV
B41,1.0,FLATBUSH AV/CHURCH AV
B15,0.0,DEAN ST/ROCHESTER AV
B7,0.0,KINGS HY/CHURCH AV
B4,1.0,NEPTUNE AV/OCEAN PY
B38,0.0,STARR ST/WOODWARD AV
B35,0.0,HEGEMAN AV/MOTHER GASTON BL
B38,1.0,DE KALB AV/S PORTLAND AV
B17,1.0,REMSEN AV/E 54 ST
B41,1.0,LIVINGSTON ST/SMITH ST
B42,1.0,ROCKAWAY PKY SUBWAY/ROCKAWAY PKY SUBWAY
B2,0.0,FLATBUSH AV/AV U
B47,0.0,RALPH AV/HALSEY ST
B8,0.0,18 AV/55 ST
B13,0.0,ELDERT LA/LINDEN BL
B7,0.0,KINGS HY/EAST 16 ST
B46-SBS,0.0,UTICA AV/AV D
B46,0.0,MALCOLM X BL/LAFAYETTE AV
B17,0.0,GLENWOOD RD/REMSEN AV
B35,0.0,HEGEMAN AV/MOTHER GASTON BL
B6,0.0,AV J/E 16 ST
B69,0.0,GRAND ARMY PZ/FLATBUSH AV
B52,1.0,GATES AV/MARCUS GARVEY BL
B61,1.0,OTSEGO ST/LORRAINE ST
B11,1.0,1 AV / 56 ST
B14,0.0,SUTTER AV/VAN SINDEREN AV
B52,1.0,GREENE AV/GRAND AV
B36,1.0,AV Z/HUBBARD ST
B9,1.0,60 ST/18 AV
B3,1.0,AV U/OCEAN AV
B82,1.0,FLATLANDS AV/SCHENECTADY AV
B52,0.0,GATES AV/MARCUS GARVEY BL
B48,1.0,LORIMER ST/LEE AV
B41,0.0,LIVINGSTON ST/HOYT ST
B61,1.0,9 ST/3 AV
B12,0.0,EMPIRE BL/UTICA AV
B82,1.0,BAY PY/80 ST
B57,1.0,LORRAINE ST/HENRY ST
B13,0.0,GATES AV/WYCKOFF AV
B54,0.0,MYRTLE AV/TOMPKINS AV
B82,0.0,FLATLANDS AV/RALPH AV
B42,1.0,ROCKAWAY PY/SCHENCK ST
B6,0.0,ASHFORD ST/COZINE AV
B4,1.0,BAY RIDGE PY/12 AV
B35,1.0,CHURCH AV/E 42 ST
B44,1.0,NOSTRAND AV/EASTERN PY
B12,1.0,PACIFIC ST/EAST NEW YORK AV
B44,0.0,NOSTRAND AV/AV W
B12,1.0,CLARKSON AV/ALBANY AV
B39,1.0,s 4 st/havemeyer st
B46,0.0,UTICA AV/SNYDER AV
B60,1.0,GLENWOOD RD/E 103 ST
B8,0.0,18 AV/84 ST
B43,0.0,THROOP AV/DE KALB AV
B26,1.0,FULTON ST/GRAND AV
B20,0.0,PENNSYLVANIA AV/SUTTER AV
B63,0.0,BROOKLYN BRIDGE PARK/PIER 6
B38,0.0,LAFAYETTE AV/NOSTRAND AV
B63,0.0,5 AV/18 ST
B46,0.0,BROADWAY/HOOPER ST
B60,1.0,ROCKAWAY AV/LIVONIA AV
B12,0.0,ALBANY AV/RUTLAND RD
B20,1.0,BROADWAY/ROCKAWAY AV
B15,0.0,NEW LOTS AV/VAN SINDEREN AV
B35,0.0,CHURCH AV/OCEAN AV
B41,1.0,ADAMS ST/BKLYN SUPREME CRT
B6,1.0,AV J/E 15 ST
B41,0.0,TILLARY ST/CADMAN PZ W
B25,1.0,FULTON ST/BEDFORD AV
B38,0.0,LAFAYETTE AV/CLASSON AV
B25,0.0,FULTON ST/ROCKAWAY AV
B6,1.0,ASHFORD ST/NEW LOTS AV
B49,0.0,OCEAN AV/AV O
B41,0.0,VETERANS AV/E 65 ST
B68,0.0,PROSPECT PK SW/BARTEL PRITCHARD SQ
B3,0.0,AV U/W 11 ST
B46,1.0,UTICA AV/AV J
B82,0.0,GLENWOOD RD/ROCKAWAY PY
B46,1.0,UTICA AV/AV J
B68,1.0,CONEY ISLAND AV/CORTELYOU RD
B54,1.0,MYRTLE AV/HART ST
B69,0.0,VANDERBILT AV/FULTON ST
B82,0.0,KINGS HY/MC DONALD AV
B41,1.0,FLATBUSH AV/ATLANTIC AV
B69,1.0,10 AV/20 ST
B41,0.0,AV N/E 53 ST
B64,0.0,BATH AV/15 AV
B15,0.0,BUFFALO AV/PROSPECT PL
B1,1.0,OCEAN PKY/SHORE PKY
B13,1.0,CRESCENT ST/RIDGEWOOD AV
B46-SBS,0.0,UTICA AV/CHURCH AV
B11,0.0,AV J/E 16 ST
B6,0.0,BAY PY/64 ST
B35,1.0,CHURCH AV/RALPH AV
B54,1.0,JAY ST/MYRTLE PLZ
B83,0.0,NEW LOTS AV/MILLER AV
B69,0.0,7 AV/STERLING PL
B6,1.0,AV J/OCEAN AV
B26,1.0,PUTNAM AV/CLASSON AV
B9,0.0,AV L/NEW YORK AV
B47,0.0,RALPH AV/BROADWAY
B82,1.0,FLATLANDS AV/FLATBUSH AV
B63,1.0,5 AV/45 ST
B7,1.0,KINGS HY/REMSEN AV
B3,1.0,AV U/W 12 ST
B2,1.0,FLATBUSH AV/AV T
B6,1.0,BAY PY/BAY RIDGE PY
B68,1.0,CONEY ISLAND AV/CATON PL
B15,0.0,Air Train Station
B12,1.0,WOODRUFF AV/OCEAN AV
B4,0.0,NEPTUNE AV/BRIGHTON 10 ST
B9,0.0,BAY RIDGE AV/SHORE RD
B60,0.0,ROCKAWAY AV/MAC DOUGAL ST
B6,0.0,LIVONIA AV/ASHFORD ST
B46,1.0,FLATBUSH AV/KINGS PLAZA
B61,1.0,PROSPECT PK W/16 ST
B25,1.0,FULTON ST/EASTERN PY
B3,0.0,AV U/E 54 ST
B82,0.0,BAY PY/78 ST
B6,0.0,FLATLANDS AV/E 80 ST
B6,1.0,SHORE PY/BAY PY
B44,0.0,BEDFORD AV/GREENE AV
B31,1.0,GERRITSEN AV/CYRUS AV
B37,1.0,3 AV/39 ST
B15,1.0,TROY AV/FULTON ST
B37,1.0,3 AV/BAY RIDGE PY
B36,1.0,AV Z/E 13 ST
B44,0.0,NEW YORK AV/SNYDER AV
B26,0.0,TILLARY ST/ADAMS ST
B1,1.0,BRIGHTON BEACH/CONEY ISLAND AV
B60,0.0,WILSON AV/MELROSE ST
B3,1.0,AV U/E 13 ST
B47,1.0,RALPH AV/CHASE CT
B44,1.0,WASHINGTON PLZ/WASHINGTON PLZ
B35,0.0,CHURCH AV/TROY AV
B63,1.0,4 AV/94 ST
B48,0.0,LORIMER ST/BOERUM ST
B35,1.0,CHURCH AV/NEW YORK AV
B46,0.0,UTICA AV/FILLMORE AV
B64,1.0,BAY RIDGE AV/7 AV
B82,1.0,FLATLANDS AV/E 88 ST
B14,1.0,EASTERN PY/RALPH AV
B1,0.0,86 ST/AV U
B44,1.0,NOSTRAND AV/AV P
B69,0.0,MC DONALD AV/CHURCH AV
B67,1.0,7 AV/11 ST
B44,0.0,BEDFORD AV/FLUSHING AV
B70,0.0,FT HAMILTON PY/90 ST
B68,0.0,CONEY ISLAND AV/PARK CI
B46,0.0,BROADWAY/FLUSHING AV
B41,1.0,FLATBUSH AV/AV R
B82,0.0,SEAVIEW AV/PENNSYLVANIA AV
B82,1.0,KINGS HY/CONEY ISLAND AV
B3,1.0,25 AV/86 ST
B25,1.0,FULTON ST/TOMPKINS AV
B60,0.0,ROCKAWAY AV/BROADWAY
B3,0.0,AV U/E 71 ST
B46-SBS,1.0,UTICA AV/EASTERN PY
B13,0.0,FRESH POND RD/68 AV
B44-SBS,1.0,NOSTRAND AV/LAFAYETTE AV
B11,1.0,18 AV/47 ST
B38,0.0,STARR ST/METROPOLITAN AV
B6,0.0,AV J/E 5 ST
B68,1.0,CONEY ISLAND AV/AV I
B48,1.0,LINCOLN RD/FLATBUSH AV
B46,1.0,UTICA AV/LENOX RD
B38,1.0,DE KALB AV/FLATBUSH AV EX
B7,1.0,SARATOGA AV/PARK PL
B47,1.0,CLARKSON AV/E 94 ST
B63,0.0,ATLANTIC AV/4 AV
B15,0.0,S conduit en EB/lefferts bl
B12,1.0,CLARKSON AV/FLATBUSH AV
B7,1.0,SARATOGA AV/PARK PL
B49,1.0,MACENZIE LOOP (Last stop)
B57,0.0,SMITH ST/BERGEN ST
B25,1.0,FRONT ST/YORK ST
B46-SBS,1.0,FLATBUSH AV/KINGS PLAZA
B8,1.0,18 AV/64 ST
B43,1.0,EMPIRE BL/NEW YORK AV
B44,1.0,NOSTRAND AV/AV J
B3,0.0,25 AV/BENSON AV
B46-SBS,0.0,UTICA AV/AV K
B46,0.0,UTICA AV/WINTHROP ST
B20,0.0,ASHFORD ST/STANLEY AV
B63,1.0,ATLANTIC AV/COURT ST
B48,0.0,LORIMER ST/BOERUM ST
B44-SBS,0.0,ROGERS AV/AV D
B8,1.0,CROPSEY AV/15 AV
B41,1.0,FLATBUSH AV/E 35 ST
B41,0.0,FLATBUSH AV/E 46 ST
B45,0.0,ATLANTIC AV/FLATBUSH AV
B17,1.0,SEAVIEW AV/E 108 ST
B67,0.0,CLYMER ST/KENT AV
B35,1.0,CHURCH AV/MC DONALD AV
B46,0.0,UTICA AV/CARROLL ST
B1,1.0,ORIENTAL BL/KENSINGTON ST
B48,0.0,CLASSON AV/MYRTLE AV
B68,1.0,CONEY ISLAND AV/AV O
B61,1.0,COLUMBIA ST/SACKETT ST
B17,1.0,REMSEN AV/GLENWOOD RD
B17,0.0,REMSEN AV/AV K
B25,0.0,OLD FULTON ST/ELIZABETH PL
B6,0.0,BEDFORD AV/AV I
B64,1.0,HARWAY AV/BAY 41 ST
B6,1.0,ASHFORD ST/NEW LOTS AV
B4,0.0,VOORHIES AV/KNAPP ST
B11,0.0,50 ST/19 AV
B17,1.0,REMSEN AV/AV D
B44,1.0,NOSTRAND AV/MONTGOMERY ST
B47,1.0,AV U/E 54 ST
B15,1.0,n conduit av/95 st
B7,0.0,KINGS HY/BEVERLY RD
B36,1.0,OCEAN PY/WEST AV
B6,0.0,GLENWOOD RD/E 108 ST
B26,0.0,FULTON ST/CARLTON AV
B60,0.0,JOHNSON AV/HUMBOLT ST
B35,0.0,CHURCH AV/OCEAN PY
B1,0.0,ORIENTAL BL/JAFFRAY ST
B62,0.0,KENT AV/HOOPER ST
B38,1.0,DE KALB AV/CARLTON AV
B82,0.0,KINGS HY/OCEAN AV
B8,1.0,LINDEN BL/THOMAS BOYLAND ST
B38,0.0,ADAMS ST/BKLYN SUPREME CRT
B37,1.0,3 AV/14 ST
B47,0.0,RALPH AV/BROADWAY
B20,1.0,PENNSYLVANIA AV/BLAKE AV
B25,1.0,FULTON ST/LEWIS AV
B32,0.0,MC GUINNESS BL/FREEMAN ST
B60,1.0,ROCKAWAY AV/LINDEN BL
B36,0.0,AV Z/OCEAN PY
B54,0.0,MYRTLE AV/CARLTON AV
B44,1.0,SHORE PKY/BRIGHAM ST
B6,1.0,AV J/CONEY ISLAND AV
B35,0.0,CHURCH AV/E 5 ST
B15,1.0,RALPH AV/ST JOHNS PL
B16,1.0,OCEAN AV/LINCOLN RD
B9,1.0,60 ST/BAY PY
B61,1.0,9 ST/4 AV
B31,1.0,AV R/E 23 ST
B38,0.0,SENECA AV/CORNELIA ST
B1,0.0,86 ST/BAY PY
B57,0.0,SMITH ST/ATLANTIC AV
B47,1.0,RALPH AV/FOSTER AV
B64,1.0,BAY RIDGE AV/8 AV
B46-SBS,0.0,UTICA AV/EASTERN PY
B46-SBS,1.0,KINGS PLAZA
B2,1.0,E 36 ST/AV R
B2,1.0,FLATBUSH AV/AV T
B60,1.0,GLENWOOD RD/E 100 ST
B46-SBS,0.0,MALCOLM X BL/DE KALB AV
B17,1.0,REMSEN AV/AV J
B15,0.0,MARCUS GARVEY BL/JEFFERSON AV
B16,0.0,FLATBUSH AV/OCEAN AV
B60,0.0,HARRISON PL/MORGAN AV
B46-SBS,1.0,UTICA AV/EASTERN PY
B43,1.0,LINCOLN RD/FLATBUSH AV
B52,0.0,GREENE AV/CLASSON AV
B6,1.0,ROCKAWAY STATION/ROCKAWAY STATION
B68,0.0,CONEY ISLAND AV/OCEAN VIEW AV
B25,0.0,FULTON ST/SMITH ST
B14,1.0,EASTERN PY/SCHENECTADY AV
B60,1.0,ROCKAWAY AV/SUTTER AV
B11,0.0,BEDFORD AV/AV J
B35,0.0,HEGEMAN AV/MOTHER GASTON BL
B6,0.0,GLENWOOD RD/ALBANY AV
B45,1.0,STERLING PL/BEDFORD AV
B11,1.0,53 ST/2 AV
B83,0.0,PENNSYLVANIA AV/NEW LOTS AV
B6,1.0,AV J/OCEAN AV
B11,0.0,52 ST/3 AV
B17,1.0,REMSEN AV/KINGS HY
B46,1.0,UTICA AV/BEVERLY RD
B3,0.0,AV U/W 7 ST
B44,1.0,NOSTRAND AV/CARROLL ST
B38,0.0,LAFAYETTE AV/TOMPKINS AV
B8,0.0,FOSTER AV/FLATBUSH AV
B6,0.0,BEDFORD AV/CAMPUS RD
B41,0.0,CADMAN PLZ W/MONTAGUE ST
B6,1.0,AV J/CONEY ISLAND AV
B38,0.0,DE KALB AV/IRVING AV
B41,0.0,CADMAN PLZ W/MONTAGUE ST
B17,0.0,REMSEN AV/AV J
B38,1.0,DE KALB AV/STUYVESANT AV
B49,1.0,BEDFORD AV/BERGEN ST
B43,0.0,EMPIRE BL/WASHINGTON AV
B43,0.0,EMPIRE BL/WASHINGTON AV
B60,1.0,MONTROSE AV/GRAHAM AV
B11,1.0,49 ST/5 AV
B17,1.0,REMSEN AV/E 54 ST
B46,0.0,UTICA AV/FULTON ST
B44,1.0,NOSTRAND AV/LINDEN BL
B6,0.0,AV H/E 54 ST
B17,1.0,E 80 ST/PAERDEGAT 15 ST
B35,1.0,CHURCH AV/BEDFORD AV
B46,1.0,UTICA AV/EMPIRE BL
B6,0.0,GLENWOOD RD/FLATBUSH AV
B43,1.0,TOMPKINS AV/HALSEY ST
B6,1.0,RALPH AV/FLATLANDS AV
B46,1.0,MALCOLM X BL/HALSEY ST
B3,0.0,AV U/E 4 ST
B20,1.0,SUMMERFIELD ST/WYCKOFF AV
B44,1.0,NOSTRAND AV/AV R
B8,0.0,18 AV/E 3 ST
B46,0.0,BROADWAY/MARCY AV
B2,0.0,AV R/E 23 ST
B45,0.0,FLATBUSH AV/STATE ST
B6,1.0,AV H/E 43 ST (LTD - not allowed)
B7,0.0,QUENTIN RD/CONEY ISLAND AV
B6,0.0,BAY PY/60 ST
B41,0.0,FLATBUSH AV/CHURCH AV
B4,0.0,STILLWELL AV/KINGS HWY
B82,0.0,FLATLANDS AV/E 53 ST
B14,1.0,PITKIN AV/BRISTOL ST
B6,1.0,BAY PY/67 ST
B11,0.0,AV J/E 16 ST
B38,1.0,DE KALB AV/MARCY AV
B8,0.0,18 AV/53 ST
B16,1.0,7 AV SVC RD S/79 ST
B63,1.0,ATLANTIC AV/4 AV
B52,1.0,GATES AV/WYCKOFF AV
B61,1.0,PROSPECT PK W/PROSPECT AV
B38,0.0,LAFAYETTE AV/MALCOLM X BL
B49,1.0,FOSTER AV/E 22 ST
B63,0.0,5 AV/PROSPECT AV
B82,1.0,CROPSEY AV/BAY 38 ST
B6,0.0,BAY PK/83 ST
B6,0.0,AV J/OCEAN PY
B1,1.0,BRIGHTON BEACH/CONEY ISLAND AV
B63,0.0,ATLANTIC AV/HICKS ST
B46-SBS,0.0,MALCOLM X BL/DE KALB AV
B6,1.0,BAY PY/BAY RIDGE AV
B60,1.0,ROCKAWAY AV/DITMAS AV
B11,0.0,50 ST/17 AV
B82,0.0,FLATLANDS AV/E 57 ST
B37,1.0,3 AV/95 ST
B16,1.0,13 AV/39 ST
B41,0.0,FLATBUSH AV/UTICA AV
B15,1.0,NEW LOTS AV/HENDRIX ST
B69,1.0,7 AV/FLATBUSH AV
B43,1.0,MANHATTAN AV/GREENPOINT AV
B42,0.0,GLENWOOD RD (B42 - does not stop)
B70,1.0,CROPSEY AV/VA HOSPITAL
B8,0.0,18 AV/86 ST
B63,1.0,ATLANTIC AV/COURT ST
B43,1.0,LINCOLN RD/FLATBUSH AV
B6,0.0,ASHFORD ST/LINDEN BL
B61,0.0,SMITH ST/ATLANTIC AV
B6,0.0,AV J/OCEAN PY
B70,1.0,CROPSEY AV/VA HOSPITAL
B11,0.0,50 ST/16 AV
B69,0.0,MC DONALD AV/AV C
B68,0.0,CONEY ISLAND AV/AV X
B61,1.0,ATLANTIC AV/HICKS ST
B25,0.0,FULTON ST/UTICA AV
B35,0.0,14 AV/36 ST
B38,1.0,DE KALB AV/NOSTRAND AV
B82,0.0,FLATLANDS AV/FLATBUSH AV
B44,1.0,NOSTRAND AV/LINDEN BL
B11,1.0,AV J/E 18 ST
B15,0.0,S conduit en EB/lefferts bl
B57,1.0,COURT ST/AMITY ST
B3,1.0,AV U/E 16 ST
B12,1.0,CLARKSON AV/E 39 ST
B3,1.0,AV U/MILL AV
B3,0.0,AV U/W 12 ST
B13,1.0,GATEWAY CTR TERM/GATEWAY DR
B47,1.0,FLATBUSH AV/AV U
B68,1.0,CONEY ISLAND AV/CATON PL
B44-SBS,1.0,NOSTRAND AV/LAFAYETTE AV
B14,0.0,SUTTER AV/VAN SINDEREN AV
B9,0.0,60 ST/15 AV
B57,1.0,FLUSHING AV/LEE AV
B43,0.0,GRAHAM AV/BROADWAY
B17,1.0,REMSEN AV/AV M
B1,1.0,87 ST/4 Av
B14,0.0,PITKIN AV/ROCKAWAY AV
B11,1.0,49 ST/13 AV
B46-SBS,1.0,MALCOLM X BL/HALSEY ST
B16,1.0,FT HAMILTON PY/83 ST
B52,1.0,GATES AV/MARCUS GARVEY BL
B46-SBS,1.0,KINGS PLAZA
B67,0.0,FLATBUSH AV/ST MARKS AV
B3,1.0,AV U/OCEAN PY
B45,0.0,ST MARKS AV/RALPH AV
B64,0.0,SHORE RD/MACKAY PL
B43,1.0,TOMPKINS AV/ELLERY ST
B15,1.0,BERGEN ST/UTICA AV
B83,1.0,PENNSYLVANIA AV/DUMONT AV
B15,1.0,NEW LOTS AV/PENNSYLVANIA AV
B41,1.0,FLATBUSH AV/DORCHESTER RD
B48,0.0,LORIMER ST/DEVOE ST
B44,1.0,NOSTRAND AV/AV H
B84,1.0,SEAVIEW AV/ERSKINE ST
B2,0.0,E 36 ST/AV S
B6,1.0,BAY PY/67 ST
B11,1.0,BEDFORD AV/GLENWOOD RD
B68,1.0,CONEY ISLAND AV/KINGS HY
B11,0.0,NOSTRAND AV / AV H
B52,0.0,GREENE AV/CLASSON AV
B64,0.0,SHORE RD/MACKAY PL
B65,0.0,DEAN ST/5 AV
B6,1.0,BAY PY/86 ST
B44,0.0,BEDFORD AV/WILLOUGHBY AV
B9,1.0,60 ST/FT HAMILTON PY
B35,0.0,E 98 ST/HEGEMAN AV
B25,0.0,FULTON ST/SMITH ST
B15,0.0,130 PL/ BERGEN RD STOP 22
B9,0.0,AV L/NEW YORK AV
B6,0.0,HARWAY AV/BAY 37 ST
B3,1.0,AV U/NOSTRAND AV
B46,0.0,MALCOLM X BL/LAFAYETTE AV
B63,0.0,5 AV/50 ST
B20,0.0,DECATUR ST/CENTRAL AV
B68,0.0,WEST BRIGHTON AV/W 5 ST
B47,1.0,RUTLAND RD/E 98 ST
B44,1.0,NOSTRAND AV/PARK AV
B82,0.0,FLATLANDS AV/LOUISIANA AV
B36,1.0,NEPTUNE AV/OCEAN PY
B25,0.0,FULTON ST/ALBANY AV
B63,1.0,5 AV/53 ST
B20,1.0,FRESH POND RD/MYRTLE AV
B47,1.0,FLATBUSH AV/AV U
B3,0.0,AV U/OCEAN PY
B15,0.0,LINDEN BL/ELDERT LA
B63,1.0,ATLANTIC AV/HICKS ST
B17,0.0,EASTERN PY/UTICA AV
B82,1.0,KINGS HY/E 26 ST
B43,1.0,BROOKLYN AV/ATLANTIC AV
B61,0.0,9 ST/SMITH ST
B65,1.0,ST JOHNS PL/RALPH AV
B4,1.0,BAY RIDGE PY/10 AV
B61,0.0,SMITH ST/LIVINGSTON ST
B68,0.0,CONEY ISLAND AV/PARK CI
B8,0.0,KINGS HY/CLARENDON RD
B6,0.0,GLENWOOD RD/E 98 ST
B15,1.0,BUFFALO AV/ST JOHNS PL
B46,1.0,BROADWAY/WILLOUGHBY AV
B52,0.0,PALMETTO ST/WYCKOFF AV
B68,0.0,CONEY ISLAND AV/AV J
B52,1.0,GATES AV/TOMPKINS AV
B1,1.0,BRIGHTON BEACH/CONEY ISLAND AV
B8,1.0,18 AV/66 ST
B35,0.0,CHURCH AV/E 18 ST
B2,1.0,QUENTIN RD/E 16 ST
B44-SBS,0.0,ROGERS AV/SAINT JOHNS PLACE
B35,1.0,39 ST/3 AV
B8,0.0,92 ST/FT HAMILTON PY
